date,time,tempC,location,probe_type,fire_id
2017-07-12,10:27:13,101.82,25cm,old,9
2017-07-12,10:27:14,100.18,25cm,old,9
2017-07-12,10:27:15,99.85,25cm,old,9
2017-07-12,10:27:16,98.21,25cm,old,9
2017-07-12,10:27:17,97.89,25cm,old,9
2017-07-12,10:27:18,97.23,25cm,old,9
2017-07-12,10:27:19,96.25,25cm,old,9
2017-07-12,10:27:20,94.94,25cm,old,9
2017-07-12,10:27:21,93.31,25cm,old,9
2017-07-12,10:27:22,91.67,25cm,old,9
2017-07-12,10:27:23,91.02,25cm,old,9
2017-07-12,10:27:24,90.36,25cm,old,9
2017-07-12,10:27:25,91.02,25cm,old,9
2017-07-12,10:27:26,89.39,25cm,old,9
2017-07-12,10:27:27,88.41,25cm,old,9
2017-07-12,10:27:28,87.1,25cm,old,9
2017-07-12,10:27:29,87.43,25cm,old,9
2017-07-12,10:27:30,87.1,25cm,old,9
2017-07-12,10:27:31,86.45,25cm,old,9
2017-07-12,10:27:32,85.8,25cm,old,9
2017-07-12,10:27:33,85.8,25cm,old,9
2017-07-12,10:27:34,85.8,25cm,old,9
2017-07-12,10:27:35,84.82,25cm,old,9
2017-07-12,10:27:36,83.51,25cm,old,9
2017-07-12,10:27:37,82.86,25cm,old,9
2017-07-12,10:27:38,81.56,25cm,old,9
2017-07-12,10:27:39,81.88,25cm,old,9
2017-07-12,10:27:40,81.56,25cm,old,9
2017-07-12,10:27:41,81.23,25cm,old,9
2017-07-12,10:27:42,80.25,25cm,old,9
2017-07-12,10:27:43,79.6,25cm,old,9
2017-07-12,10:27:44,78.62,25cm,old,9
2017-07-12,10:27:45,78.95,25cm,old,9
2017-07-12,10:27:46,78.62,25cm,old,9
2017-07-12,10:27:47,77.97,25cm,old,9
2017-07-12,10:27:48,77.97,25cm,old,9
2017-07-12,10:27:49,77.65,25cm,old,9
2017-07-12,10:27:50,76.67,25cm,old,9
2017-07-12,10:27:51,77.32,25cm,old,9
2017-07-12,10:27:52,76.67,25cm,old,9
2017-07-12,10:27:53,75.04,25cm,old,9
2017-07-12,10:27:54,71.46,25cm,old,9
2017-07-12,10:27:55,72.11,25cm,old,9
2017-07-12,10:27:56,72.11,25cm,old,9
2017-07-12,10:27:57,73.74,25cm,old,9
2017-07-12,10:27:58,73.74,25cm,old,9
2017-07-12,10:27:59,72.11,25cm,old,9
2017-07-12,10:28:00,70.15,25cm,old,9
2017-07-12,10:28:01,68.2,25cm,old,9
2017-07-12,10:28:02,66.24,25cm,old,9
2017-07-12,10:28:03,65.59,25cm,old,9
2017-07-12,10:28:04,65.59,25cm,old,9
2017-07-12,10:28:05,66.24,25cm,old,9
2017-07-12,10:28:06,66.24,25cm,old,9
2017-07-12,10:28:07,66.24,25cm,old,9
2017-07-12,10:28:08,65.92,25cm,old,9
2017-07-12,10:28:09,65.26,25cm,old,9
2017-07-12,10:28:10,65.92,25cm,old,9
2017-07-12,10:28:11,67.22,25cm,old,9
2017-07-12,10:28:12,65.59,25cm,old,9
2017-07-12,10:28:13,64.28,25cm,old,9
2017-07-12,10:28:14,63.31,25cm,old,9
2017-07-12,10:28:15,62.98,25cm,old,9
2017-07-12,10:28:16,62.98,25cm,old,9
2017-07-12,10:28:17,62.33,25cm,old,9
2017-07-12,10:28:18,62,25cm,old,9
2017-07-12,10:28:19,62,25cm,old,9
2017-07-12,10:28:20,62,25cm,old,9
2017-07-12,10:28:21,61.67,25cm,old,9
2017-07-12,10:28:22,61.35,25cm,old,9
2017-07-12,10:28:23,60.69,25cm,old,9
2017-07-12,10:28:24,60.04,25cm,old,9
2017-07-12,10:28:25,60.04,25cm,old,9
2017-07-12,10:28:26,60.37,25cm,old,9
2017-07-12,10:28:27,61.02,25cm,old,9
2017-07-12,10:28:28,60.37,25cm,old,9
2017-07-12,10:28:29,60.04,25cm,old,9
2017-07-12,10:28:30,58.73,25cm,old,9
2017-07-12,10:28:31,59.39,25cm,old,9
2017-07-12,10:28:32,62,25cm,old,9
2017-07-12,10:28:33,62.33,25cm,old,9
2017-07-12,10:28:34,61.35,25cm,old,9
2017-07-12,10:28:35,59.71,25cm,old,9
2017-07-12,10:28:36,60.37,25cm,old,9
2017-07-12,10:28:37,59.71,25cm,old,9
2017-07-12,10:28:38,60.04,25cm,old,9
2017-07-12,10:28:39,60.37,25cm,old,9
2017-07-12,10:28:40,59.39,25cm,old,9
2017-07-12,10:28:41,58.41,25cm,old,9
2017-07-12,10:28:42,58.41,25cm,old,9
2017-07-12,10:28:43,58.08,25cm,old,9
2017-07-12,10:28:44,57.1,25cm,old,9
2017-07-12,10:28:45,55.79,25cm,old,9
2017-07-12,10:28:46,55.13,25cm,old,9
2017-07-12,10:28:47,55.46,25cm,old,9
2017-07-12,10:28:48,57.42,25cm,old,9
2017-07-12,10:28:49,58.08,25cm,old,9
2017-07-12,10:28:50,59.06,25cm,old,9
2017-07-12,10:28:51,57.75,25cm,old,9
2017-07-12,10:28:52,53.82,25cm,old,9
2017-07-12,10:28:53,53.49,25cm,old,9
2017-07-12,10:28:54,50.54,25cm,old,9
2017-07-12,10:28:55,48.24,25cm,old,9
2017-07-12,10:28:56,47.58,25cm,old,9
2017-07-12,10:28:57,48.24,25cm,old,9
2017-07-12,10:28:58,48.24,25cm,old,9
2017-07-12,10:28:59,49.23,25cm,old,9
2017-07-12,10:29:00,48.24,25cm,old,9
2017-07-12,10:29:01,47.25,25cm,old,9
2017-07-12,10:29:02,46.92,25cm,old,9
2017-07-12,10:29:03,46.92,25cm,old,9
2017-07-12,10:29:04,48.9,25cm,old,9
2017-07-12,10:29:05,48.9,25cm,old,9
2017-07-12,10:29:06,50.54,25cm,old,9
2017-07-12,10:29:07,50.87,25cm,old,9
2017-07-12,10:29:08,51.85,25cm,old,9
2017-07-12,10:29:09,52.18,25cm,old,9
2017-07-12,10:29:10,53.49,25cm,old,9
2017-07-12,10:29:11,54.81,25cm,old,9
2017-07-12,10:29:12,55.46,25cm,old,9
2017-07-12,10:29:13,55.46,25cm,old,9
2017-07-12,10:29:14,54.15,25cm,old,9
2017-07-12,10:29:15,52.18,25cm,old,9
2017-07-12,10:29:16,51.2,25cm,old,9
2017-07-12,10:29:17,51.53,25cm,old,9
2017-07-12,10:29:18,52.18,25cm,old,9
2017-07-12,10:29:19,51.85,25cm,old,9
2017-07-12,10:29:20,52.18,25cm,old,9
2017-07-12,10:29:21,52.84,25cm,old,9
2017-07-12,10:29:22,52.18,25cm,old,9
2017-07-12,10:29:23,52.18,25cm,old,9
2017-07-12,10:29:24,51.85,25cm,old,9
2017-07-12,10:29:25,50.87,25cm,old,9
2017-07-12,10:29:26,50.54,25cm,old,9
2017-07-12,10:29:27,51.2,25cm,old,9
2017-07-12,10:29:28,51.53,25cm,old,9
2017-07-12,10:29:29,50.21,25cm,old,9
2017-07-12,10:29:30,50.21,25cm,old,9
2017-07-12,10:29:31,50.87,25cm,old,9
2017-07-12,10:29:32,50.54,25cm,old,9
2017-07-12,10:29:33,49.88,25cm,old,9
2017-07-12,10:29:34,49.56,25cm,old,9
2017-07-12,10:29:35,48.57,25cm,old,9
2017-07-12,10:29:36,48.24,25cm,old,9
2017-07-12,10:29:37,47.91,25cm,old,9
2017-07-12,10:29:38,47.25,25cm,old,9
2017-07-12,10:29:39,47.58,25cm,old,9
2017-07-12,10:29:40,47.58,25cm,old,9
2017-07-12,10:29:41,47.58,25cm,old,9
2017-07-12,10:29:42,48.24,25cm,old,9
2017-07-12,10:29:43,48.9,25cm,old,9
2017-07-12,10:29:44,48.9,25cm,old,9
2017-07-12,10:29:45,49.56,25cm,old,9
2017-07-12,10:29:46,48.24,25cm,old,9
2017-07-12,10:29:47,48.57,25cm,old,9
2017-07-12,10:29:48,48.24,25cm,old,9
2017-07-12,10:29:49,48.24,25cm,old,9
2017-07-12,10:29:50,49.56,25cm,old,9
2017-07-12,10:29:51,49.88,25cm,old,9
2017-07-12,10:29:52,50.21,25cm,old,9
2017-07-12,10:29:53,52.18,25cm,old,9
2017-07-12,10:29:54,50.87,25cm,old,9
2017-07-12,10:29:55,50.54,25cm,old,9
2017-07-12,10:29:56,50.54,25cm,old,9
2017-07-12,10:29:57,50.54,25cm,old,9
2017-07-12,10:29:58,50.54,25cm,old,9
2017-07-12,10:29:59,50.87,25cm,old,9
2017-07-12,10:30:00,51.2,25cm,old,9
2017-07-12,10:30:01,50.87,25cm,old,9
2017-07-12,10:30:02,51.2,25cm,old,9
2017-07-12,10:30:03,51.2,25cm,old,9
2017-07-12,10:30:04,51.2,25cm,old,9
2017-07-12,10:30:05,51.2,25cm,old,9
2017-07-12,10:30:06,50.87,25cm,old,9
2017-07-12,10:30:07,50.87,25cm,old,9
2017-07-12,10:30:08,50.54,25cm,old,9
2017-07-12,10:30:09,50.21,25cm,old,9
2017-07-12,10:30:10,50.54,25cm,old,9
2017-07-12,10:30:11,50.54,25cm,old,9
2017-07-12,10:30:12,50.87,25cm,old,9
2017-07-12,10:30:13,50.87,25cm,old,9
2017-07-12,10:30:14,50.87,25cm,old,9
2017-07-12,10:30:15,51.53,25cm,old,9
2017-07-12,10:30:16,51.53,25cm,old,9
2017-07-12,10:30:17,51.53,25cm,old,9
2017-07-12,10:30:18,51.53,25cm,old,9
2017-07-12,10:30:19,51.53,25cm,old,9
2017-07-12,10:30:20,51.53,25cm,old,9
2017-07-12,10:30:21,52.18,25cm,old,9
2017-07-12,10:30:22,52.51,25cm,old,9
2017-07-12,10:30:23,53.17,25cm,old,9
2017-07-12,10:30:24,53.17,25cm,old,9
2017-07-12,10:30:25,52.84,25cm,old,9
2017-07-12,10:30:26,52.18,25cm,old,9
2017-07-12,10:30:27,52.18,25cm,old,9
2017-07-12,10:30:28,51.85,25cm,old,9
2017-07-12,10:30:29,51.85,25cm,old,9
2017-07-12,10:30:30,52.51,25cm,old,9
2017-07-12,10:30:31,52.84,25cm,old,9
2017-07-12,10:30:32,52.84,25cm,old,9
2017-07-12,10:30:33,52.18,25cm,old,9
2017-07-12,10:30:34,52.18,25cm,old,9
2017-07-12,10:30:35,52.51,25cm,old,9
2017-07-12,10:30:36,52.18,25cm,old,9
2017-07-12,10:30:37,52.51,25cm,old,9
2017-07-12,10:30:38,52.51,25cm,old,9
2017-07-12,10:30:39,53.17,25cm,old,9
2017-07-12,10:30:40,53.17,25cm,old,9
2017-07-12,10:30:41,53.17,25cm,old,9
2017-07-12,10:30:42,53.17,25cm,old,9
2017-07-12,10:30:43,52.84,25cm,old,9
2017-07-12,10:30:44,53.17,25cm,old,9
2017-07-12,10:30:45,53.49,25cm,old,9
2017-07-12,10:30:46,53.49,25cm,old,9
2017-07-12,10:30:47,53.49,25cm,old,9
2017-07-12,10:30:48,53.82,25cm,old,9
2017-07-12,10:30:49,54.15,25cm,old,9
2017-07-12,10:30:50,54.15,25cm,old,9
2017-07-12,10:30:51,54.48,25cm,old,9
2017-07-12,10:30:52,54.81,25cm,old,9
2017-07-12,10:30:53,55.13,25cm,old,9
2017-07-12,10:30:54,56.12,25cm,old,9
2017-07-12,10:30:55,56.44,25cm,old,9
2017-07-12,10:30:56,56.12,25cm,old,9
2017-07-12,10:30:57,56.77,25cm,old,9
2017-07-12,10:30:58,56.77,25cm,old,9
2017-07-12,10:30:59,57.1,25cm,old,9
2017-07-12,10:31:00,56.77,25cm,old,9
2017-07-12,10:31:01,57.42,25cm,old,9
2017-07-12,10:31:02,57.1,25cm,old,9
2017-07-12,10:31:03,57.1,25cm,old,9
2017-07-12,10:31:04,56.44,25cm,old,9
2017-07-12,10:31:05,55.79,25cm,old,9
2017-07-12,10:31:06,55.79,25cm,old,9
2017-07-12,10:31:07,54.81,25cm,old,9
2017-07-12,10:31:08,54.48,25cm,old,9
2017-07-12,10:31:09,54.15,25cm,old,9
2017-07-12,10:31:10,53.49,25cm,old,9
2017-07-12,10:31:11,52.84,25cm,old,9
2017-07-12,10:31:12,52.51,25cm,old,9
2017-07-12,10:31:13,52.51,25cm,old,9
2017-07-12,10:31:14,53.17,25cm,old,9
2017-07-12,10:31:15,52.84,25cm,old,9
2017-07-12,10:31:16,52.51,25cm,old,9
2017-07-12,10:31:17,52.51,25cm,old,9
2017-07-12,10:31:18,52.51,25cm,old,9
2017-07-12,10:31:19,52.51,25cm,old,9
2017-07-12,10:31:20,52.51,25cm,old,9
2017-07-12,10:31:21,53.82,25cm,old,9
2017-07-12,10:31:22,53.49,25cm,old,9
2017-07-12,10:31:23,54.48,25cm,old,9
2017-07-12,10:31:24,53.17,25cm,old,9
2017-07-12,10:31:25,51.2,25cm,old,9
2017-07-12,10:31:26,50.87,25cm,old,9
2017-07-12,10:31:27,51.2,25cm,old,9
2017-07-12,10:31:28,50.21,25cm,old,9
2017-07-12,10:31:29,49.23,25cm,old,9
2017-07-12,10:31:30,49.23,25cm,old,9
2017-07-12,10:31:31,49.56,25cm,old,9
2017-07-12,10:31:32,50.21,25cm,old,9
2017-07-12,10:31:33,50.54,25cm,old,9
2017-07-12,10:31:34,51.2,25cm,old,9
2017-07-12,10:31:35,50.54,25cm,old,9
2017-07-12,10:31:36,50.87,25cm,old,9
2017-07-12,10:31:37,51.85,25cm,old,9
2017-07-12,10:31:38,51.2,25cm,old,9
2017-07-12,10:31:39,50.87,25cm,old,9
2017-07-12,10:31:40,51.2,25cm,old,9
2017-07-12,10:31:41,51.2,25cm,old,9
2017-07-12,10:31:42,51.2,25cm,old,9
2017-07-12,10:31:43,51.2,25cm,old,9
2017-07-12,10:31:44,51.53,25cm,old,9
2017-07-12,10:31:45,51.2,25cm,old,9
2017-07-12,10:31:46,50.54,25cm,old,9
2017-07-12,10:31:47,51.2,25cm,old,9
2017-07-12,10:31:48,51.2,25cm,old,9
2017-07-12,10:31:49,51.53,25cm,old,9
2017-07-12,10:31:50,51.53,25cm,old,9
2017-07-12,10:31:51,51.2,25cm,old,9
2017-07-12,10:31:52,50.21,25cm,old,9
2017-07-12,10:31:53,49.88,25cm,old,9
2017-07-12,10:31:54,50.21,25cm,old,9
2017-07-12,10:31:55,50.21,25cm,old,9
2017-07-12,10:31:56,49.88,25cm,old,9
2017-07-12,10:31:57,51.2,25cm,old,9
2017-07-12,10:31:58,52.18,25cm,old,9
2017-07-12,10:31:59,52.84,25cm,old,9
2017-07-12,10:32:00,52.51,25cm,old,9
2017-07-12,10:32:01,52.51,25cm,old,9
2017-07-12,10:32:02,52.51,25cm,old,9
2017-07-12,10:32:03,52.51,25cm,old,9
2017-07-12,10:32:04,52.18,25cm,old,9
2017-07-12,10:32:05,52.51,25cm,old,9
2017-07-12,10:32:06,52.51,25cm,old,9
2017-07-12,10:32:07,52.51,25cm,old,9
2017-07-12,10:32:08,52.84,25cm,old,9
2017-07-12,10:32:09,52.84,25cm,old,9
2017-07-12,10:32:10,53.17,25cm,old,9
2017-07-12,10:32:11,53.82,25cm,old,9
2017-07-12,10:32:12,54.81,25cm,old,9
2017-07-12,10:32:13,54.48,25cm,old,9
2017-07-12,10:32:14,53.82,25cm,old,9
2017-07-12,10:32:15,54.15,25cm,old,9
2017-07-12,10:32:16,54.48,25cm,old,9
2017-07-12,10:32:17,55.13,25cm,old,9
2017-07-12,10:32:18,55.79,25cm,old,9
2017-07-12,10:32:19,55.13,25cm,old,9
2017-07-12,10:32:20,55.46,25cm,old,9
2017-07-12,10:32:21,56.12,25cm,old,9
2017-07-12,10:32:22,56.44,25cm,old,9
2017-07-12,10:32:23,57.75,25cm,old,9
2017-07-12,10:32:24,58.41,25cm,old,9
2017-07-12,10:32:25,58.73,25cm,old,9
2017-07-12,10:32:26,59.39,25cm,old,9
2017-07-12,10:32:27,60.04,25cm,old,9
2017-07-12,10:32:28,60.04,25cm,old,9
2017-07-12,10:32:29,60.37,25cm,old,9
2017-07-12,10:32:30,60.69,25cm,old,9
2017-07-12,10:32:31,61.35,25cm,old,9
2017-07-12,10:32:32,62.33,25cm,old,9
2017-07-12,10:32:33,62,25cm,old,9
2017-07-12,10:32:34,62,25cm,old,9
2017-07-12,10:32:35,62.33,25cm,old,9
2017-07-12,10:32:36,62.65,25cm,old,9
2017-07-12,10:32:37,62.98,25cm,old,9
2017-07-12,10:32:38,62.65,25cm,old,9
2017-07-12,10:32:39,61.35,25cm,old,9
2017-07-12,10:32:40,61.67,25cm,old,9
2017-07-12,10:32:41,60.37,25cm,old,9
2017-07-12,10:32:42,58.73,25cm,old,9
2017-07-12,10:32:43,58.08,25cm,old,9
2017-07-12,10:32:44,58.08,25cm,old,9
2017-07-12,10:32:45,58.08,25cm,old,9
2017-07-12,10:32:46,57.42,25cm,old,9
2017-07-12,10:32:47,57.1,25cm,old,9
2017-07-12,10:32:48,57.1,25cm,old,9
2017-07-12,10:32:49,57.75,25cm,old,9
2017-07-12,10:32:50,57.75,25cm,old,9
2017-07-12,10:32:51,57.42,25cm,old,9
2017-07-12,10:32:52,57.42,25cm,old,9
2017-07-12,10:32:53,57.42,25cm,old,9
2017-07-12,10:32:54,57.1,25cm,old,9
2017-07-12,10:32:55,56.77,25cm,old,9
2017-07-12,10:32:56,57.1,25cm,old,9
2017-07-12,10:32:57,57.75,25cm,old,9
2017-07-12,10:32:58,57.75,25cm,old,9
2017-07-12,10:32:59,57.42,25cm,old,9
2017-07-12,10:33:00,58.08,25cm,old,9
2017-07-12,10:33:01,57.42,25cm,old,9
2017-07-12,10:33:02,57.75,25cm,old,9
2017-07-12,10:33:03,58.41,25cm,old,9
2017-07-12,10:33:04,57.75,25cm,old,9
2017-07-12,10:33:05,57.42,25cm,old,9
2017-07-12,10:33:06,57.1,25cm,old,9
2017-07-12,10:33:07,57.42,25cm,old,9
2017-07-12,10:33:08,57.42,25cm,old,9
2017-07-12,10:33:09,57.1,25cm,old,9
2017-07-12,10:33:10,57.42,25cm,old,9
2017-07-12,10:33:11,57.75,25cm,old,9
2017-07-12,10:33:12,57.42,25cm,old,9
2017-07-12,10:33:13,58.41,25cm,old,9
2017-07-12,10:33:14,58.73,25cm,old,9
2017-07-12,10:33:15,60.04,25cm,old,9
2017-07-12,10:33:16,61.02,25cm,old,9
2017-07-12,10:33:17,60.37,25cm,old,9
2017-07-12,10:33:18,60.37,25cm,old,9
2017-07-12,10:33:19,60.69,25cm,old,9
2017-07-12,10:33:20,61.02,25cm,old,9
2017-07-12,10:33:21,60.37,25cm,old,9
2017-07-12,10:33:22,60.37,25cm,old,9
2017-07-12,10:33:23,60.04,25cm,old,9
2017-07-12,10:33:24,59.39,25cm,old,9
2017-07-12,10:33:25,59.71,25cm,old,9
2017-07-12,10:33:26,59.71,25cm,old,9
2017-07-12,10:33:27,59.39,25cm,old,9
2017-07-12,10:33:28,60.04,25cm,old,9
2017-07-12,10:33:29,59.71,25cm,old,9
2017-07-12,10:33:30,60.04,25cm,old,9
2017-07-12,10:33:31,59.71,25cm,old,9
2017-07-12,10:33:32,58.41,25cm,old,9
2017-07-12,10:33:33,58.41,25cm,old,9
2017-07-12,10:33:34,57.1,25cm,old,9
2017-07-12,10:33:35,55.79,25cm,old,9
2017-07-12,10:33:36,56.12,25cm,old,9
2017-07-12,10:33:37,55.79,25cm,old,9
2017-07-12,10:33:38,53.82,25cm,old,9
2017-07-12,10:33:39,53.82,25cm,old,9
2017-07-12,10:33:40,53.49,25cm,old,9
2017-07-12,10:33:41,54.15,25cm,old,9
2017-07-12,10:33:42,53.17,25cm,old,9
2017-07-12,10:33:43,52.84,25cm,old,9
2017-07-12,10:33:44,53.49,25cm,old,9
2017-07-12,10:33:45,53.49,25cm,old,9
2017-07-12,10:33:46,54.15,25cm,old,9
2017-07-12,10:33:47,54.15,25cm,old,9
2017-07-12,10:33:48,53.49,25cm,old,9
2017-07-12,10:33:49,53.17,25cm,old,9
2017-07-12,10:33:50,51.85,25cm,old,9
2017-07-12,10:33:51,51.2,25cm,old,9
2017-07-12,10:33:52,51.2,25cm,old,9
2017-07-12,10:33:53,51.53,25cm,old,9
2017-07-12,10:33:54,51.85,25cm,old,9
2017-07-12,10:33:55,52.18,25cm,old,9
2017-07-12,10:33:56,52.51,25cm,old,9
2017-07-12,10:33:57,52.51,25cm,old,9
2017-07-12,10:33:58,53.17,25cm,old,9
2017-07-12,10:33:59,52.84,25cm,old,9
2017-07-12,10:34:00,52.84,25cm,old,9
2017-07-12,10:34:01,52.84,25cm,old,9
2017-07-12,10:34:02,52.18,25cm,old,9
2017-07-12,10:34:03,52.18,25cm,old,9
2017-07-12,10:34:04,52.18,25cm,old,9
2017-07-12,10:34:05,52.51,25cm,old,9
2017-07-12,10:34:06,51.85,25cm,old,9
2017-07-12,10:34:07,52.18,25cm,old,9
2017-07-12,10:34:08,52.84,25cm,old,9
2017-07-12,10:34:09,52.84,25cm,old,9
2017-07-12,10:34:10,53.82,25cm,old,9
2017-07-12,10:34:11,54.15,25cm,old,9
2017-07-12,10:34:12,55.13,25cm,old,9
2017-07-12,10:34:13,55.13,25cm,old,9
2017-07-12,10:34:14,55.13,25cm,old,9
2017-07-12,10:34:15,55.13,25cm,old,9
2017-07-12,10:34:16,54.81,25cm,old,9
2017-07-12,10:34:17,55.46,25cm,old,9
2017-07-12,10:34:18,56.44,25cm,old,9
2017-07-12,10:34:19,56.77,25cm,old,9
2017-07-12,10:34:20,56.77,25cm,old,9
2017-07-12,10:34:21,57.1,25cm,old,9
2017-07-12,10:34:22,57.42,25cm,old,9
2017-07-12,10:34:23,57.1,25cm,old,9
2017-07-12,10:34:24,57.1,25cm,old,9
2017-07-12,10:34:25,57.1,25cm,old,9
2017-07-12,10:34:26,57.1,25cm,old,9
2017-07-12,10:34:27,57.75,25cm,old,9
2017-07-12,10:34:28,56.77,25cm,old,9
2017-07-12,10:34:29,55.46,25cm,old,9
2017-07-12,10:34:30,55.13,25cm,old,9
2017-07-12,10:34:31,54.81,25cm,old,9
2017-07-12,10:34:32,54.15,25cm,old,9
2017-07-12,10:34:33,54.15,25cm,old,9
2017-07-12,10:34:34,53.82,25cm,old,9
2017-07-12,10:34:35,53.82,25cm,old,9
2017-07-12,10:34:36,53.82,25cm,old,9
2017-07-12,10:34:37,53.17,25cm,old,9
2017-07-12,10:34:38,52.51,25cm,old,9
2017-07-12,10:34:39,52.84,25cm,old,9
2017-07-12,10:34:40,54.15,25cm,old,9
2017-07-12,10:34:41,54.15,25cm,old,9
2017-07-12,10:34:42,53.17,25cm,old,9
2017-07-12,10:34:43,52.84,25cm,old,9
2017-07-12,10:34:44,53.17,25cm,old,9
2017-07-12,10:34:45,54.48,25cm,old,9
2017-07-12,10:34:46,54.48,25cm,old,9
2017-07-12,10:34:47,54.48,25cm,old,9
2017-07-12,10:34:48,54.81,25cm,old,9
2017-07-12,10:34:49,54.81,25cm,old,9
2017-07-12,10:34:50,53.49,25cm,old,9
2017-07-12,10:34:51,52.18,25cm,old,9
2017-07-12,10:34:52,51.85,25cm,old,9
2017-07-12,10:34:53,51.53,25cm,old,9
2017-07-12,10:34:54,51.53,25cm,old,9
2017-07-12,10:34:55,51.53,25cm,old,9
2017-07-12,10:34:56,51.85,25cm,old,9
2017-07-12,10:34:57,52.51,25cm,old,9
2017-07-12,10:34:58,52.18,25cm,old,9
2017-07-12,10:34:59,52.51,25cm,old,9
2017-07-12,10:35:00,53.17,25cm,old,9
2017-07-12,10:35:01,52.51,25cm,old,9
2017-07-12,10:35:02,51.53,25cm,old,9
2017-07-12,10:35:03,51.2,25cm,old,9
2017-07-12,10:35:04,51.53,25cm,old,9
2017-07-12,10:35:05,52.18,25cm,old,9
2017-07-12,10:35:06,52.18,25cm,old,9
2017-07-12,10:35:07,52.51,25cm,old,9
2017-07-12,10:35:08,52.51,25cm,old,9
2017-07-12,10:35:09,50.87,25cm,old,9
2017-07-12,10:35:10,50.54,25cm,old,9
2017-07-12,10:35:11,50.54,25cm,old,9
2017-07-12,10:35:12,50.54,25cm,old,9
2017-07-12,10:35:13,50.87,25cm,old,9
2017-07-12,10:35:14,50.54,25cm,old,9
2017-07-12,10:35:15,50.54,25cm,old,9
2017-07-12,10:35:16,50.54,25cm,old,9
2017-07-12,10:35:17,51.2,25cm,old,9
2017-07-12,10:35:18,50.87,25cm,old,9
2017-07-12,10:35:19,50.21,25cm,old,9
2017-07-12,10:35:20,50.21,25cm,old,9
2017-07-12,10:35:21,50.21,25cm,old,9
2017-07-12,10:35:22,50.21,25cm,old,9
2017-07-12,10:35:23,50.87,25cm,old,9
2017-07-12,10:35:24,50.54,25cm,old,9
2017-07-12,10:35:25,50.21,25cm,old,9
2017-07-12,10:35:26,49.88,25cm,old,9
2017-07-12,10:35:27,49.56,25cm,old,9
2017-07-12,10:35:28,50.21,25cm,old,9
2017-07-12,10:35:29,50.54,25cm,old,9
2017-07-12,10:35:30,51.53,25cm,old,9
2017-07-12,10:35:31,50.87,25cm,old,9
2017-07-12,10:35:32,52.18,25cm,old,9
2017-07-12,10:35:33,52.51,25cm,old,9
2017-07-12,10:35:34,52.18,25cm,old,9
2017-07-12,10:35:35,51.85,25cm,old,9
2017-07-12,10:35:36,52.18,25cm,old,9
2017-07-12,10:35:37,53.17,25cm,old,9
2017-07-12,10:35:38,53.17,25cm,old,9
2017-07-12,10:35:39,52.84,25cm,old,9
2017-07-12,10:35:40,52.84,25cm,old,9
2017-07-12,10:35:41,53.82,25cm,old,9
2017-07-12,10:35:42,54.15,25cm,old,9
2017-07-12,10:35:43,54.15,25cm,old,9
2017-07-12,10:35:44,54.48,25cm,old,9
2017-07-12,10:35:45,54.81,25cm,old,9
2017-07-12,10:35:46,54.81,25cm,old,9
2017-07-12,10:35:47,54.81,25cm,old,9
2017-07-12,10:35:48,55.13,25cm,old,9
2017-07-12,10:35:49,55.46,25cm,old,9
2017-07-12,10:35:50,56.12,25cm,old,9
2017-07-12,10:35:51,56.12,25cm,old,9
2017-07-12,10:35:52,55.79,25cm,old,9
2017-07-12,10:35:53,56.12,25cm,old,9
2017-07-12,10:35:54,56.77,25cm,old,9
2017-07-12,10:35:55,57.1,25cm,old,9
2017-07-12,10:35:56,57.75,25cm,old,9
2017-07-12,10:35:57,58.73,25cm,old,9
2017-07-12,10:35:58,58.41,25cm,old,9
2017-07-12,10:35:59,57.75,25cm,old,9
2017-07-12,10:36:00,58.41,25cm,old,9
2017-07-12,10:36:01,59.39,25cm,old,9
2017-07-12,10:36:02,60.37,25cm,old,9
2017-07-12,10:36:03,61.35,25cm,old,9
2017-07-12,10:36:04,62,25cm,old,9
2017-07-12,10:36:05,62.33,25cm,old,9
2017-07-12,10:36:06,62.65,25cm,old,9
2017-07-12,10:36:07,62.65,25cm,old,9
2017-07-12,10:36:08,62.65,25cm,old,9
2017-07-12,10:36:09,62,25cm,old,9
2017-07-12,10:36:10,60.69,25cm,old,9
2017-07-12,10:36:11,60.37,25cm,old,9
2017-07-12,10:36:12,59.71,25cm,old,9
2017-07-12,10:36:13,58.73,25cm,old,9
2017-07-12,10:36:14,57.42,25cm,old,9
2017-07-12,10:36:15,57.1,25cm,old,9
2017-07-12,10:36:16,57.42,25cm,old,9
2017-07-12,10:36:17,57.1,25cm,old,9
2017-07-12,10:36:18,55.79,25cm,old,9
2017-07-12,10:36:19,55.79,25cm,old,9
2017-07-12,10:36:20,56.12,25cm,old,9
2017-07-12,10:36:21,55.79,25cm,old,9
2017-07-12,10:36:22,56.12,25cm,old,9
2017-07-12,10:36:23,56.44,25cm,old,9
2017-07-12,10:36:24,57.1,25cm,old,9
2017-07-12,10:36:25,56.12,25cm,old,9
2017-07-12,10:36:26,54.81,25cm,old,9
2017-07-12,10:36:27,54.48,25cm,old,9
2017-07-12,10:36:28,54.81,25cm,old,9
2017-07-12,10:36:29,54.81,25cm,old,9
2017-07-12,10:36:30,54.15,25cm,old,9
2017-07-12,10:36:31,53.49,25cm,old,9
