installation,plot_id,status,camera_number,sd_card,camera_out,camera_in,position_from_center,notes,ctime,mtime,file_name,path,relpath,size,type,empty,cow,deer,pig,turkey,armadillo,bobcat,raccoon,squirrel,fox,other,unknown
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:42,4/20/2019 9:27,2-1-101EK113-04200728.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200728.JPG,2-1-101EK113-04200728.JPG,1063315,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:34,4/20/2019 9:30,2-1-101EK113-04200758.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200758.JPG,2-1-101EK113-04200758.JPG,1059777,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:38,4/20/2019 9:30,2-1-101EK113-04200760.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200760.JPG,2-1-101EK113-04200760.JPG,1059890,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:53,4/20/2019 9:36,2-1-101EK113-04200817.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200817.JPG,2-1-101EK113-04200817.JPG,1060030,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:53,4/20/2019 9:37,2-1-101EK113-04200829.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200829.JPG,2-1-101EK113-04200829.JPG,1059369,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:42,4/20/2019 9:38,2-1-101EK113-04200847.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200847.JPG,2-1-101EK113-04200847.JPG,1063332,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:45,4/20/2019 9:38,2-1-101EK113-04200849.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200849.JPG,2-1-101EK113-04200849.JPG,1076164,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:41,4/20/2019 9:38,2-1-101EK113-04200852.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200852.JPG,2-1-101EK113-04200852.JPG,1058761,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:39,4/20/2019 9:39,2-1-101EK113-04200868.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200868.JPG,2-1-101EK113-04200868.JPG,1061718,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:47,4/20/2019 9:40,2-1-101EK113-04200874.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200874.JPG,2-1-101EK113-04200874.JPG,1060234,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:45,4/20/2019 9:42,2-1-101EK113-04200901.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200901.JPG,2-1-101EK113-04200901.JPG,1060899,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:50,4/20/2019 9:43,2-1-101EK113-04200912.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200912.JPG,2-1-101EK113-04200912.JPG,1049219,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:47,4/20/2019 9:43,2-1-101EK113-04200914.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200914.JPG,2-1-101EK113-04200914.JPG,1053546,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:34,4/20/2019 9:46,2-1-101EK113-04200943.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200943.JPG,2-1-101EK113-04200943.JPG,1060707,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:38,4/20/2019 9:46,2-1-101EK113-04200946.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200946.JPG,2-1-101EK113-04200946.JPG,1061294,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:55,4/20/2019 9:47,2-1-101EK113-04200959.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200959.JPG,2-1-101EK113-04200959.JPG,1064743,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:55,4/20/2019 9:48,2-1-101EK113-04200964.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200964.JPG,2-1-101EK113-04200964.JPG,1080827,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:57,4/20/2019 9:48,2-1-101EK113-04200967.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200967.JPG,2-1-101EK113-04200967.JPG,1073527,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:38,4/20/2019 9:51,2-1-101EK113-04200990.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-101EK113-04200990.JPG,2-1-101EK113-04200990.JPG,1048968,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:40,4/20/2019 9:56,2-1-102EK113-04200007.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200007.JPG,2-1-102EK113-04200007.JPG,1058301,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:40,4/20/2019 9:56,2-1-102EK113-04200011.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200011.JPG,2-1-102EK113-04200011.JPG,1073426,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:41,4/20/2019 9:56,2-1-102EK113-04200012.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200012.JPG,2-1-102EK113-04200012.JPG,1073262,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:45,4/20/2019 9:56,2-1-102EK113-04200019.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200019.JPG,2-1-102EK113-04200019.JPG,1057899,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:51,4/20/2019 9:56,2-1-102EK113-04200020.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200020.JPG,2-1-102EK113-04200020.JPG,1047972,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:45,4/20/2019 9:57,2-1-102EK113-04200025.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200025.JPG,2-1-102EK113-04200025.JPG,1067556,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:52,4/20/2019 10:00,2-1-102EK113-04200046.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200046.JPG,2-1-102EK113-04200046.JPG,1078491,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:52,4/20/2019 10:02,2-1-102EK113-04200052.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200052.JPG,2-1-102EK113-04200052.JPG,1081603,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:36,4/20/2019 10:05,2-1-102EK113-04200065.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200065.JPG,2-1-102EK113-04200065.JPG,1059342,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:34,4/20/2019 10:05,2-1-102EK113-04200067.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200067.JPG,2-1-102EK113-04200067.JPG,1066481,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:36,4/20/2019 10:05,2-1-102EK113-04200070.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200070.JPG,2-1-102EK113-04200070.JPG,1075228,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:37,4/20/2019 10:05,2-1-102EK113-04200074.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200074.JPG,2-1-102EK113-04200074.JPG,1087587,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:35,4/20/2019 10:11,2-1-102EK113-04200106.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200106.JPG,2-1-102EK113-04200106.JPG,1066067,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:54,4/20/2019 10:12,2-1-102EK113-04200130.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200130.JPG,2-1-102EK113-04200130.JPG,1066028,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:44,4/20/2019 10:13,2-1-102EK113-04200148.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200148.JPG,2-1-102EK113-04200148.JPG,1080699,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:43,4/20/2019 10:13,2-1-102EK113-04200149.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200149.JPG,2-1-102EK113-04200149.JPG,1077729,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:51,4/20/2019 10:14,2-1-102EK113-04200154.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200154.JPG,2-1-102EK113-04200154.JPG,1079398,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:41,4/20/2019 10:14,2-1-102EK113-04200166.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200166.JPG,2-1-102EK113-04200166.JPG,1064749,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:43,4/20/2019 10:15,2-1-102EK113-04200175.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200175.JPG,2-1-102EK113-04200175.JPG,1082759,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:45,4/20/2019 10:15,2-1-102EK113-04200179.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200179.JPG,2-1-102EK113-04200179.JPG,1077514,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:50,4/20/2019 10:15,2-1-102EK113-04200180.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200180.JPG,2-1-102EK113-04200180.JPG,1094152,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:52,4/20/2019 10:15,2-1-102EK113-04200182.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200182.JPG,2-1-102EK113-04200182.JPG,1086749,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:41,4/20/2019 10:16,2-1-102EK113-04200189.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200189.JPG,2-1-102EK113-04200189.JPG,1061956,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:50,4/20/2019 10:16,2-1-102EK113-04200194.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200194.JPG,2-1-102EK113-04200194.JPG,1083770,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:41,4/20/2019 10:23,2-1-102EK113-04200205.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200205.JPG,2-1-102EK113-04200205.JPG,1071950,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:50,4/20/2019 10:24,2-1-102EK113-04200208.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200208.JPG,2-1-102EK113-04200208.JPG,1059710,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:39,4/20/2019 10:25,2-1-102EK113-04200213.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200213.JPG,2-1-102EK113-04200213.JPG,1056679,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:42,4/20/2019 10:25,2-1-102EK113-04200214.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200214.JPG,2-1-102EK113-04200214.JPG,1076036,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:42,4/20/2019 10:25,2-1-102EK113-04200215.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200215.JPG,2-1-102EK113-04200215.JPG,1076891,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:48,4/20/2019 10:26,2-1-102EK113-04200218.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200218.JPG,2-1-102EK113-04200218.JPG,1061410,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:49,4/20/2019 10:26,2-1-102EK113-04200219.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200219.JPG,2-1-102EK113-04200219.JPG,1061894,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:50,4/20/2019 10:27,2-1-102EK113-04200220.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200220.JPG,2-1-102EK113-04200220.JPG,1081040,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:46,4/20/2019 10:34,2-1-102EK113-04200227.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200227.JPG,2-1-102EK113-04200227.JPG,1052322,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:57,4/20/2019 10:35,2-1-102EK113-04200241.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200241.JPG,2-1-102EK113-04200241.JPG,1056146,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:54,4/20/2019 10:35,2-1-102EK113-04200246.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200246.JPG,2-1-102EK113-04200246.JPG,1101904,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:57,4/20/2019 10:37,2-1-102EK113-04200268.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200268.JPG,2-1-102EK113-04200268.JPG,1062111,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:37,4/20/2019 10:39,2-1-102EK113-04200307.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200307.JPG,2-1-102EK113-04200307.JPG,1066325,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:54,4/20/2019 10:40,2-1-102EK113-04200332.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200332.JPG,2-1-102EK113-04200332.JPG,1060175,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:52,4/20/2019 10:44,2-1-102EK113-04200394.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200394.JPG,2-1-102EK113-04200394.JPG,1061658,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:39,4/20/2019 10:45,2-1-102EK113-04200414.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200414.JPG,2-1-102EK113-04200414.JPG,1057406,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:49,4/20/2019 10:46,2-1-102EK113-04200437.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200437.JPG,2-1-102EK113-04200437.JPG,1056058,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:54,4/20/2019 10:46,2-1-102EK113-04200440.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200440.JPG,2-1-102EK113-04200440.JPG,1087522,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:52,4/20/2019 10:46,2-1-102EK113-04200442.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200442.JPG,2-1-102EK113-04200442.JPG,1069604,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:54,4/20/2019 10:46,2-1-102EK113-04200444.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200444.JPG,2-1-102EK113-04200444.JPG,1068484,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:56,4/20/2019 10:49,2-1-102EK113-04200492.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200492.JPG,2-1-102EK113-04200492.JPG,1061904,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:57,4/20/2019 10:51,2-1-102EK113-04200526.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200526.JPG,2-1-102EK113-04200526.JPG,1071901,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:57,4/20/2019 10:51,2-1-102EK113-04200527.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200527.JPG,2-1-102EK113-04200527.JPG,1072496,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:36,4/20/2019 10:51,2-1-102EK113-04200528.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200528.JPG,2-1-102EK113-04200528.JPG,1074555,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:48,4/20/2019 10:58,2-1-102EK113-04200556.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200556.JPG,2-1-102EK113-04200556.JPG,1077327,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:43,4/20/2019 10:58,2-1-102EK113-04200558.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200558.JPG,2-1-102EK113-04200558.JPG,1065680,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:41,4/20/2019 10:59,2-1-102EK113-04200562.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200562.JPG,2-1-102EK113-04200562.JPG,1077023,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:41,4/20/2019 10:59,2-1-102EK113-04200563.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200563.JPG,2-1-102EK113-04200563.JPG,1077414,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:51,4/20/2019 11:02,2-1-102EK113-04200578.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200578.JPG,2-1-102EK113-04200578.JPG,1082394,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:50,4/20/2019 11:04,2-1-102EK113-04200590.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200590.JPG,2-1-102EK113-04200590.JPG,1075423,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:51,4/20/2019 11:06,2-1-102EK113-04200624.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200624.JPG,2-1-102EK113-04200624.JPG,1067665,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:54,4/20/2019 11:11,2-1-102EK113-04200656.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200656.JPG,2-1-102EK113-04200656.JPG,1050443,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:37,4/20/2019 11:12,2-1-102EK113-04200672.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200672.JPG,2-1-102EK113-04200672.JPG,1055663,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:53,4/20/2019 11:14,2-1-102EK113-04200737.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200737.JPG,2-1-102EK113-04200737.JPG,1046944,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:42,4/20/2019 11:15,2-1-102EK113-04200758.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200758.JPG,2-1-102EK113-04200758.JPG,1047512,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:50,4/20/2019 11:16,2-1-102EK113-04200778.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200778.JPG,2-1-102EK113-04200778.JPG,1046840,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:48,4/20/2019 11:26,2-1-102EK113-04200967.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-102EK113-04200967.JPG,2-1-102EK113-04200967.JPG,1065969,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:48,4/20/2019 11:43,2-1-103EK113-04200222.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-103EK113-04200222.JPG,2-1-103EK113-04200222.JPG,1057215,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:51,4/20/2019 12:01,2-1-103EK113-04200543.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-103EK113-04200543.JPG,2-1-103EK113-04200543.JPG,1071403,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:49,4/20/2019 12:01,2-1-103EK113-04200545.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-103EK113-04200545.JPG,2-1-103EK113-04200545.JPG,1063893,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:42,4/20/2019 12:04,2-1-103EK113-04200574.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-103EK113-04200574.JPG,2-1-103EK113-04200574.JPG,1072842,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:42,4/20/2019 12:04,2-1-103EK113-04200575.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-103EK113-04200575.JPG,2-1-103EK113-04200575.JPG,1059872,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,2,2-1,20190417,20190508,SW,NA,6/10/2019 15:43,4/20/2019 12:04,2-1-103EK113-04200576.JPG,/Users/julesnesmith/Desktop/maybe_critters/2-1-103EK113-04200576.JPG,2-1-103EK113-04200576.JPG,1066200,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
